Date,Close,High,Low,Open,Volume,Symbol
,Msft,Msft,Msft,Msft,Msft,
2015-01-02,39.93305969238281,40.49669986025541,39.74518180826074,39.84766095030489,27913900,MSFT
2015-01-05,39.565834045410156,39.907432198522,39.49751246013629,39.5999915802946,39673900,MSFT
2015-01-06,38.98511505126953,39.92451407944966,38.891174496900994,39.608534880189445,36447900,MSFT
2015-01-07,39.48043441772461,39.676854100469185,38.848476005025134,39.2669343376432,29114100,MSFT
2015-01-08,40.641876220703125,40.778516144489735,39.89889683872298,39.92451580638524,29645200,MSFT
2015-01-09,40.30029296875,40.83831433672053,40.05263523483081,40.65897496664843,23944200,MSFT
2015-01-12,39.79640579223633,40.599168020322466,39.591447580034966,40.49668565646974,23651900,MSFT
2015-01-13,39.59144592285156,40.915145451898624,39.3352465394476,40.1123865151657,35270600,MSFT
2015-01-14,39.24983596801758,39.48895816348782,38.95947586175108,39.24983596801758,29719600,MSFT
2015-01-15,38.839935302734375,39.60853691639613,38.78015553919988,39.47189699149546,32750800,MSFT
2015-01-16,39.48897933959961,39.52313687919715,38.57519592811523,38.69475871884193,35695300,MSFT
2015-01-20,39.6170768737793,39.83911879561402,38.91679682692127,39.54021670972157,36161900,MSFT
2015-01-21,39.2156867980957,39.40356788063736,38.83992789076454,39.232767192667865,39081100,MSFT
2015-01-22,40.24904251098633,40.25758108215773,39.35234268134121,39.60854216727507,35898000,MSFT
2015-01-23,40.2917366027832,40.47107589366213,39.96721555898839,40.44545692575166,26211600,MSFT
2015-01-26,40.14655685424805,40.24903924651213,39.48897942152804,40.13801828376918,42525500,MSFT
2015-01-27,36.43165969848633,36.89282073134453,35.96196009439145,36.67932061514202,169164000,MSFT
2015-01-28,35.17627716064453,36.542679827447365,35.15065818977271,36.49998045674328,84507100,MSFT
2015-01-29,35.87654113769531,35.97048166566783,34.834663278299736,34.95422276562778,63585300,MSFT
2015-01-30,34.50161361694336,35.5093342372253,34.458910995501356,35.483712012809576,78004900,MSFT
2015-02-02,35.253135681152344,35.329995847923875,34.356435907319835,34.663876574405954,50352500,MSFT
2015-02-03,35.52641677856445,35.80823848572224,35.056717191054595,35.55203900687624,52082400,MSFT
