Date,Close,High,Low,Open,Volume,Symbol
,Jpm,Jpm,Jpm,Jpm,Jpm,
2015-01-02,46.72092819213867,47.0723238469104,46.40691183766189,46.48915428412189,12600000,JPM
2015-01-05,45.270477294921875,46.563919177396734,45.03122809423724,46.3994371344732,20100600,JPM
2015-01-06,44.09667205810547,45.42002116516689,43.62564881781128,45.33777869520229,29074100,JPM
2015-01-07,44.1639518737793,44.77702834653749,43.86488892762014,44.77702834653749,23843200,JPM
2015-01-08,45.15086364746094,45.53216911435258,44.83685006491595,44.83685006491595,16971100,JPM
2015-01-09,44.365821838378906,45.44992152406587,44.32843968068125,45.39758593287399,15396200,JPM
2015-01-12,43.98452377319336,44.41068668917808,43.56583614868376,44.320966079019954,15455200,JPM
2015-01-13,43.99198913574219,44.63497243637452,43.64059062212325,44.306002644194926,21644700,JPM
2015-01-14,42.47425842285156,43.991996332825735,41.32286966600691,43.991996332825735,49602300,JPM
2015-01-15,41.113525390625,42.32472497574723,40.74717340236925,41.66678816626537,42458100,JPM
2015-01-16,41.8162956237793,41.86863118459411,40.851821113779245,40.86677453859407,29368900,JPM
2015-01-20,41.65183639526367,42.160241743053476,41.43501588033768,41.898563778195154,23477700,JPM
2015-01-21,41.786407470703125,42.18266342333383,41.26304877631372,41.45744053380928,21842400,JPM
2015-01-22,43.057430267333984,43.162101459229895,41.838752421525754,42.15276884928955,31423500,JPM
2015-01-23,42.37705993652344,43.26676782037858,42.36210650333985,43.154621349615326,15458300,JPM
2015-01-26,42.44434356689453,42.608828458939,42.01818075757513,42.175187507940095,12577700,JPM
2015-01-27,42.018184661865234,42.32472290147428,41.68921484720873,41.90603534285494,15220500,JPM
2015-01-28,40.93408966064453,42.37706327776119,40.93408966064453,42.3322029746734,24354400,JPM
2015-01-29,41.62192916870117,41.78641408923852,40.88175273043488,41.322869047450226,20393300,JPM
2015-01-30,40.6574592590332,41.49483163948292,40.64998111562927,41.11352903608761,26943700,JPM
2015-02-02,41.47239303588867,41.606971064346396,40.575207130195615,40.76959603125935,20308900,JPM
2015-02-03,42.40696716308594,42.45182461094195,41.771459081726604,41.801365948347794,18812500,JPM
2015-02-04,42.15277099609375,42.66865169045811,42.07800381802022,42.10791068924963,14934100,JPM
2015-02-05,42.44434356689453,42.64621061111036,42.212569660111456,42.511632581633144,11293900,JPM
2015-02-06,43.28171920776367,43.909749111410356,43.02004126960906,43.17704803250183,25214000,JPM
2015-02-09,43.22938537597656,43.43872773500309,42.788269082259426,42.93032241844518,14372400,JPM
2015-02-10,43.7078857421875,43.89479938581856,43.40134748071561,43.67797887470832,16367300,JPM
2015-02-11,43.640594482421875,43.857414982433,43.244338490872785,43.40882340151235,13061900,JPM
2015-02-12,44.53779220581055,44.64246341207286,43.77518403608687,44.05929363313917,23211300,JPM
2015-02-13,44.6125373840332,45.023749592191905,44.365812911213226,44.455530642050014,16479100,JPM
2015-02-17,44.934043884277344,44.96395075514841,44.35087416267243,44.38078103354351,15308800,JPM
2015-02-18,44.38823699951172,44.93402432094148,44.20132341606009,44.93402432094148,14278100,JPM
2015-02-19,44.28358459472656,44.47049825730032,43.962092866933595,44.223773705782556,11256500,JPM
2015-02-20,44.70974349975586,44.77703252631909,43.625643783826504,44.081713535857716,15379000,JPM
2015-02-23,44.37329864501953,44.507876698989364,43.962089192145456,44.4854479740197,16814000,JPM
2015-02-24,45.472354888916016,45.793846611661934,44.9190920535459,45.046191973104186,22937700,JPM
2015-02-25,45.71159362792969,45.80878950716102,45.42000884231112,45.42748413206332,18307900,JPM
2015-02-26,46.040565490722656,46.130283232164345,45.53963549251577,45.62935323395746,15444800,JPM
2015-02-27,45.8162727355957,46.29477122075974,45.7041262574281,45.7041262574281,15225900,JPM
2015-03-02,46.18263626098633,46.22749657468753,45.62937046697813,45.81628416261815,13047300,JPM
2015-03-03,46.3321533203125,46.347106753543564,45.98075476957185,46.092904092766965,13706900,JPM
2015-03-04,46.45177459716797,46.48167860940615,45.86860215135231,46.08542263951358,16625500,JPM
2015-03-05,46.354576110839844,46.52653629287294,46.05551318864943,46.50410757193505,10931300,JPM
2015-03-06,45.52469253540039,47.00504844415519,45.45740350081716,46.47421431137429,22719200,JPM
2015-03-09,45.980751037597656,46.07794691967292,45.457392325291195,45.487299189325974,13001500,JPM
2015-03-10,44.829368591308594,45.614405341433724,44.829368591308594,45.42749169368603,16357700,JPM
2015-03-11,45.03871536254883,45.34525364129664,44.829370130472164,44.95647289838399,13015600,JPM
2015-03-12,45.883567810058594,45.94338155462458,45.34525836934632,45.34525836934632,18159600,JPM
2015-03-13,45.60692596435547,46.24990931133259,45.180763113838196,45.90598891478807,16506200,JPM
2015-03-16,46.242435455322266,46.294771048687814,45.79384384016733,45.98075748849454,15182900,JPM
2015-03-17,46.062992095947266,46.100374248823535,45.5471086891982,45.86112504792486,11718300,JPM
2015-03-18,46.167686462402344,46.39198234443589,45.674234381097804,45.89853026313134,15697900,JPM
2015-03-19,45.75646209716797,46.09290723763281,45.4274922477908,46.03309350062752,11523800,JPM
2015-03-20,46.167686462402344,46.42936451609533,45.71909469833526,45.84619465239275,18368300,JPM
2015-03-23,45.71159362792969,46.41439065180567,45.69664019634983,46.16766330885122,15112900,JPM
2015-03-24,45.20319747924805,45.78637002017682,45.1957221879882,45.58450293124871,12128700,JPM
2015-03-25,44.56768035888672,45.33776349755012,44.552726928262395,45.25552105515398,14950900,JPM
2015-03-26,44.51535415649414,44.70226780056533,44.01442410730388,44.455540421394936,14039600,JPM
2015-03-27,44.5228271484375,44.69478734985484,44.11161772312856,44.47796970150515,11755800,JPM
2015-03-30,45.5770149230957,45.950842150848274,45.315337004499064,45.5172040497345,20656500,JPM
2015-03-31,45.29290771484375,45.56206091970303,45.173280265472464,45.397578880968254,17346700,JPM
2015-04-01,45.11981201171875,45.58643811510657,44.954233803309286,45.46601838290865,18100600,JPM
2015-04-02,45.54880905151367,45.68428161376832,45.15744419067057,45.210127645877044,12697800,JPM
2015-04-06,45.511173248291016,45.721907045159654,44.89402181086201,45.09722776010954,12025200,JPM
2015-04-07,45.79718017578125,46.28638704088691,45.79718017578125,46.02296972646595,11505500,JPM
2015-04-08,45.94769287109375,46.331532704213586,45.86490377489016,45.95522071858459,11734000,JPM
2015-04-09,46.2638053894043,46.34659450163725,45.78212641390331,46.11327999180195,11728500,JPM
2015-04-10,46.4369010925293,46.497109519227074,46.06058909481194,46.17348097150752,9869700,JPM
2015-04-13,46.715370178222656,46.86589554833028,46.286374739587146,46.39174163735269,15468700,JPM
2015-04-14,47.44541549682617,47.874410927683435,47.21962888127486,47.385204201461775,33775400,JPM
2015-04-15,48.32598876953125,48.529200475258065,47.42283935012463,47.47552567411153,28732200,JPM
2015-04-16,48.02493667602539,48.371140142986626,47.91204193183789,48.22814549294333,16640500,JPM
2015-04-17,47.29489517211914,47.71636567151014,47.03147790439533,47.60347091618114,20221200,JPM
2015-04-20,47.595947265625,47.80668108567787,47.52068313629685,47.58089443975937,12755300,JPM
2015-04-21,46.895999908447266,47.86688263335691,46.76052736617474,47.66367669098069,14985100,JPM
2015-04-22,47.370155334472656,47.528208562490164,46.68526758317287,47.15189654812692,14484700,JPM
2015-04-23,47.264774322509766,47.5733499673445,47.1142489874858,47.257249347722954,12851300,JPM
2015-04-24,47.11427307128906,47.29490413985893,46.91859204545236,47.13685374925619,9597500,JPM
2015-04-27,46.9185791015625,47.52820555988953,46.89600130085756,47.18952419415229,11146400,JPM
2015-04-28,47.23468780517578,47.2497406318758,46.48959154524009,47.03148182230832,12307800,JPM
2015-04-29,47.866886138916016,48.08514779200988,47.0088952223763,47.08415934639113,17601200,JPM
2015-04-30,47.610992431640625,48.07762137344168,47.35510015972906,47.85183475023328,16840900,JPM
2015-05-01,47.87441635131836,48.07009734135593,47.66368253573437,47.94215263076077,11640100,JPM
2015-05-04,48.7098274230957,48.822722174346495,47.89699210456865,47.927097754373236,14972500,JPM
2015-05-05,48.4689826965332,49.16139534055362,48.386193604088916,48.55177178897748,17692400,JPM
2015-05-06,48.10772705078125,48.973245841453604,47.73141503240768,48.56682817256226,18087900,JPM
2015-05-07,48.54425048828125,48.6195117437259,47.60347044005874,47.91957115816573,15039900,JPM
2015-05-08,49.289344787597656,49.409767385341404,48.61950987832823,48.897982829061505,16802600,JPM
2015-05-11,49.25923156738281,49.40223194470903,48.980764401513376,49.11623693212121,13798800,JPM
2015-05-12,49.19150161743164,49.32697415752508,48.73992839780854,49.15386812326929,12762200,JPM
2015-05-13,49.311912536621094,49.39470162017648,48.96570625178237,49.236651299406475,11874100,JPM
2015-05-14,49.710819244384766,49.80865830068069,49.454924089514876,49.54524103983348,11855500,JPM
2015-05-15,49.582881927490234,49.793621534046096,49.25173117275104,49.771037983936175,11152100,JPM
2015-05-18,49.98927688598633,50.07959381900866,49.52265375386561,49.52265375386561,10510900,JPM
2015-05-19,50.433326721191406,50.56879924635845,50.10217038365765,50.252692859592415,14282700,JPM
2015-05-20,50.03443908691406,50.448378784097414,49.974227797193514,50.388167494376866,12446000,JPM
2015-05-21,50.16239547729492,50.184973280692894,49.68071653125158,49.778555593331454,12934500,JPM
2015-05-22,50.02691650390625,50.29786159409234,49.91402175931784,50.14733335395272,9296900,JPM
2015-05-26,49.469974517822266,49.8914420902981,49.153868096400366,49.8237029492559,15571300,JPM
2015-05-27,50.02691650390625,50.162389048999295,49.537709772066634,49.63554882160846,10963700,JPM
2015-05-28,49.82370376586914,49.974232002838406,49.4774974339375,49.94412635544455,11797400,JPM
2015-05-29,49.507606506347656,49.83876290852486,49.19150579994151,49.80865725904825,14310700,JPM
2015-06-01,49.7333984375,50.169921763151095,49.65060933290873,49.66565928734996,11899300,JPM
2015-06-02,49.688236236572266,49.966709196511125,49.357085565961,49.54524157460642,12784200,JPM
2015-06-03,50.200016021728516,50.523644555413796,49.876387488043235,49.99681007828201,12927300,JPM
2015-06-04,49.92155075073242,50.46344094352135,49.680711303055716,49.906495055340855,13863300,JPM
2015-06-05,50.74189376831055,51.05799437718485,50.43332100499908,50.704266024623834,20801100,JPM
2015-06-08,50.343013763427734,50.83974830893032,50.28280247147624,50.77200916996867,14558700,JPM
2015-06-09,50.56128692626953,50.629020338620386,50.026924507925735,50.3881808579293,13263500,JPM
2015-06-10,51.37411117553711,51.55473931133149,50.779537580563016,50.86984877742775,17478900,JPM
2015-06-11,51.569793701171875,51.69021629677408,51.291326497456225,51.44937684763507,13739900,JPM
2015-06-12,51.366600036621094,51.58486173681372,51.08060491674805,51.41175564974137,11804700,JPM
2015-06-15,51.17090606689453,51.33648427182048,50.651599392068015,50.86233320122262,14082300,JPM
2015-06-16,51.45690155029297,51.569790549188426,50.89243358755548,51.00532258645094,11692800,JPM
2015-06-17,51.2838020324707,51.690219706337956,51.20854077628768,51.48701374043722,14521900,JPM
2015-06-18,51.76546859741211,51.795574241107204,51.10316166231329,51.44184010527037,16759600,JPM
2015-06-19,51.238643646240234,51.68268905306592,51.118221049230606,51.52463870103989,21606400,JPM
2015-06-22,51.900936126708984,52.149303356735864,51.74288581907294,51.83320274146376,14306700,JPM
2015-06-23,52.49551773071289,52.548201174738544,52.07405017850767,52.194467018252844,15736900,JPM
2015-06-24,51.94611358642578,52.51058166936843,51.863330216961835,52.31490353490269,16995000,JPM
2015-06-25,51.667640686035156,52.28479215949674,51.66011283797453,52.171897406849915,13314300,JPM
2015-06-26,51.8934326171875,52.14932781293542,51.75796004110132,51.88591051000856,14489200,JPM
2015-06-29,50.57633590698242,51.37412133682598,50.546235996783984,50.93759799209011,19934400,JPM
2015-06-30,50.99779510498047,51.26121231140851,50.546221930808926,51.0956341410639,20677400,JPM
2015-07-01,51.56595993041992,51.80837349755714,51.34627173214004,51.60383939824572,13964400,JPM
2015-07-02,51.149295806884766,51.611397453989284,50.89931103386263,51.47503949616182,12822900,JPM
2015-07-06,51.0053825378418,51.10386106835023,50.406922745685186,50.66448464682831,13527100,JPM
2015-07-07,50.6038818359375,50.92204855362689,49.46756717596521,50.82356425082167,22421500,JPM
2015-07-08,49.5660400390625,50.11904898678764,49.399379649896176,49.99783932935955,17707200,JPM
2015-07-09,50.0811767578125,50.52812443004918,49.99026950161053,50.36904106639229,14984700,JPM
2015-07-10,50.79326629638672,51.05840522092396,50.62660589250757,50.922047234076935,12356100,JPM
