Date,Close,High,Low,Open,Volume,Symbol
,Nvda,Nvda,Nvda,Nvda,Nvda,
2015-05-07,0.5417467951774597,0.5434329716608876,0.5284981918248532,0.5301843683082812,534564000,NVDA
2015-05-08,0.5017600059509277,0.5260892413599176,0.4935699913277718,0.5060959365851158,1146552000,NVDA
2015-05-11,0.4969422519207001,0.5020008367280192,0.49092020372482276,0.4947742870032775,544144000,NVDA
2015-05-12,0.5017600059509277,0.5058550132625057,0.49308820211361776,0.49332912543622787,388800000,NVDA
2015-05-13,0.504650890827179,0.5092276897513023,0.49983322588529006,0.5053735463115718,308524000,NVDA
2015-05-14,0.5128408074378967,0.5154905628291154,0.5048916561264104,0.5060961008371616,293052000,NVDA
2015-05-15,0.5130815505981445,0.5174174236853122,0.5099500643675539,0.5150085925410935,215824000,NVDA
2015-05-18,0.5123589634895325,0.5154904501355964,0.5094683427605281,0.511877174224341,324972000,NVDA
2015-05-19,0.5091647505760193,0.5147307152741295,0.5081967115613629,0.5130366758469435,253808000,NVDA
2015-05-20,0.5091647505760193,0.5154567156866592,0.508680731068691,0.5094067314812207,196824000,NVDA
2015-05-21,0.5055346488952637,0.511584631908523,0.5050506294833139,0.50940663110012,239692000,NVDA
2015-05-22,0.5048086643218994,0.5086806466471478,0.5035987022997744,0.5067446843329816,212592000,NVDA
2015-05-26,0.5016626715660095,0.5057766346683668,0.4977906893235219,0.5023886718425331,259732000,NVDA
2015-05-27,0.5285243988037109,0.5309443799899333,0.5033565483094761,0.5050505293701415,432332000,NVDA
2015-05-28,0.5357843637466431,0.5374783448749187,0.527556438924474,0.5285244198982165,327656000,NVDA
2015-05-29,0.5355424284934998,0.5391723718781105,0.5348164282771957,0.5357844093332979,335168000,NVDA
2015-06-01,0.5415924787521362,0.5469164623386308,0.5355425524781827,0.5389305158073505,372660000,NVDA
2015-06-02,0.5309445261955261,0.5411084730552557,0.5304605067462367,0.5382044717533563,224304000,NVDA
2015-06-03,0.5251364707946777,0.5365103773390694,0.5241684320997839,0.5323964148249429,250788000,NVDA
