Date,Close,High,Low,Open,Volume,Symbol
,Xom,Xom,Xom,Xom,Xom,
2015-01-02,58.42348098754883,58.56194093456444,57.78153119713738,58.0584510911686,10220400,XOM
2015-01-05,56.82490921020508,58.152859059589616,56.32771428445887,57.96404915809375,18502400,XOM
2015-01-06,56.5228157043457,57.52979546799439,56.025620766493894,56.7934406755401,16670700,XOM
2015-01-07,57.095516204833984,57.5738309502151,56.642376425171214,57.05146121523531,13590700,XOM
2015-01-08,58.04587173461914,58.07104190780158,57.27175686428339,57.42909685566878,15487500,XOM
2015-01-09,57.96404266357422,58.392007564263416,57.50461265058468,58.089917517679694,14488400,XOM
2015-01-12,56.85009765625,57.48574788521036,56.529122668296104,57.42281283700907,15176300,XOM
2015-01-13,56.64241409301758,57.54239930900545,56.08228393778425,57.196249302226676,17469000,XOM
2015-01-14,56.47877502441406,56.5731800014043,54.91796463783687,55.9815799604596,23272100,XOM
2015-01-15,55.98786163330078,57.05777644949052,55.704651571105664,56.91302154553683,18759600,XOM
2015-01-16,57.347286224365234,57.39134123329524,56.000456178064134,56.000456178064134,17713100,XOM
2015-01-20,57.32837677001953,57.76263652985571,56.88153192802358,57.35984667786967,16761000,XOM
2015-01-21,57.81927490234375,57.89479499007839,57.278025199290376,57.737455071786904,14276400,XOM
2015-01-22,58.44865798950195,58.511593021703085,57.47314818466121,58.09621316623227,13559000,XOM
2015-01-23,57.2025260925293,58.20321092074609,57.139591057172964,58.077336048398,14706300,XOM
2015-01-26,57.75008010864258,57.863365110838295,56.938205059846005,57.026315083594206,10672500,XOM
2015-01-27,57.24028396606445,57.6493688827012,57.02000894991705,57.42279892276809,12301500,XOM
2015-01-28,55.35220718383789,57.227701998449334,55.27039211670655,57.19623207944125,17829700,XOM
2015-01-29,55.119346618652344,55.5473115848335,54.14383675699904,55.52213661015985,22683000,XOM
2015-01-30,55.01863479614258,55.64799462168062,54.28228495265534,54.855004698679465,22679900,XOM
2015-02-02,56.3780632019043,56.38435334397341,55.068993406254606,55.28926841955259,20306300,XOM
2015-02-03,58.0584602355957,58.10881018819259,57.152180295394665,57.20882519247511,21900900,XOM
2015-02-04,57.56126022338867,58.0710402443513,56.96337019390498,57.67454520600651,19632200,XOM
2015-02-05,58.1276969909668,58.24098199668784,57.71231703611086,58.14657702498092,12809000,XOM
2015-02-06,58.0198860168457,58.51448099245317,57.677472994245825,58.40034331825321,12331200,XOM
2015-02-09,58.057926177978516,58.5208191676753,57.85501530910054,57.95647316242788,11360700,XOM
2015-02-10,57.709190368652344,58.17207863829324,57.258981915013706,58.17207863829324,12952900,XOM
2015-02-11,57.44919967651367,57.595044146726565,56.935582543347465,57.081422175783125,12240600,XOM
2015-02-12,58.57155227661133,58.755441020565094,57.7155173008114,57.99452157960705,14843000,XOM
2015-02-13,59.20564651489258,59.25637060493664,58.514478177219175,58.78079779161363,12061000,XOM
2015-02-17,59.002742767333984,59.01542258193218,58.520827570386736,58.81251168391924,11758700,XOM
2015-02-18,57.709190368652344,58.330602946100285,57.316048343690824,58.330602946100285,19177900,XOM
2015-02-19,56.71365737915039,57.33506995079128,56.16833337836795,56.84047488909974,19350600,XOM
2015-02-20,57.01799774169922,57.03068239011146,56.33951418492157,56.688269449619575,15959900,XOM
2015-02-23,56.44097900390625,56.78339198676094,56.26977009359066,56.59950326424028,12771800,XOM
2015-02-24,56.700958251953125,56.92923358181453,56.51706952302163,56.64389183837611,9990700,XOM
2015-02-25,56.815128326416016,56.87853710137572,56.485399793957875,56.796106177706044,9925700,XOM
2015-02-26,56.21270751953125,56.54877820033802,55.851272374806264,56.51707141099606,13984000,XOM
2015-02-27,56.14296340942383,56.612193955607154,56.01614107411926,56.364896448985036,13090600,XOM
2015-03-02,55.825904846191406,56.130268720947434,55.38837633373098,56.01613105846978,13793700,XOM
2015-03-03,55.55960464477539,55.81323968303567,55.248893498683515,55.75617325076058,13493800,XOM
2015-03-04,55.28058624267578,55.77518121442577,55.1220619651776,55.77518121442577,13467600,XOM
2015-03-05,55.0015754699707,55.28692203843144,54.86207334820453,55.21082865261995,12527600,XOM
2015-03-06,54.2977294921875,54.912804414273026,54.101160951726754,54.79232926259223,16070500,XOM
2015-03-09,53.99972152709961,54.77331607104656,53.97435705778986,54.60845427719998,14503800,XOM
2015-03-10,53.429019927978516,54.23432107004536,53.416335277552896,53.7841127354692,17195500,XOM
2015-03-11,53.276851654052734,53.85388250442051,53.264171836999736,53.85388250442051,13004700,XOM
2015-03-12,53.403656005859375,53.72070454083809,53.30219815253336,53.53681581001723,10792900,XOM
2015-03-13,53.181732177734375,53.378300755259026,52.42715498616159,53.20075431907191,16799900,XOM
2015-03-16,53.746070861816406,53.80947960344842,52.80126271172481,53.080266980237965,13516200,XOM
2015-03-17,53.31489181518555,53.80314451296295,53.27684269486829,53.60657593613767,12979700,XOM
2015-03-18,54.57674026489258,54.7669713406741,52.90272421401322,52.97247528594796,18745700,XOM
2015-03-19,53.52414321899414,54.215306796370285,53.47341428548653,54.01873822624998,12738500,XOM
2015-03-20,53.606544494628906,54.15186813414819,53.511429006289546,53.688975337709834,36083500,XOM
2015-03-23,54.17092514038086,54.39285819754032,53.90460547178951,53.9109429607242,17450700,XOM
2015-03-24,53.593894958496094,54.3928588110598,53.58121514270588,54.08849485431602,10174300,XOM
2015-03-25,53.809486389160156,54.25969480063155,53.75241512805048,53.9299663998981,11934700,XOM
2015-03-26,53.467079162597656,54.25970071377336,53.32123466855899,54.088496587341744,14400700,XOM
2015-03-27,52.997833251953125,53.295859643163176,52.83930898750324,53.289517318007725,11579300,XOM
2015-03-30,54.2977294921875,54.41820948164493,53.42267729121292,53.43535710378792,15653200,XOM
2015-03-31,53.89826202392578,54.11385274988818,53.55584895524046,53.80314647632802,13354000,XOM
2015-04-01,53.555850982666016,54.532361288599866,53.42903347291996,54.342130186202894,14522300,XOM
2015-04-02,53.45439910888672,53.86022095426325,53.16905244906453,53.32123443163623,11297400,XOM
2015-04-06,53.98069381713867,54.30408474924443,53.39098321754713,53.99337847051102,10916400,XOM
2015-04-07,54.37381362915039,54.640133187900446,53.746059001303614,53.90458323928947,11836100,XOM
2015-04-08,53.30220413208008,54.46894538733299,53.27683966590313,54.40553664077927,16257100,XOM
2015-04-09,53.67632293701172,53.727051868397865,53.14367883301149,53.26415883560931,13281800,XOM
2015-04-10,54.25334548950195,54.55771422142022,53.752408207710005,54.13287033205205,13372400,XOM
2015-04-13,54.11384963989258,54.6908803811193,54.05044089106416,54.48162715598583,9880500,XOM
