Date,Close,High,Low,Open,Volume,Symbol
,Googl,Googl,Googl,Googl,Googl,
2015-01-02,26.29613494873047,26.606494381733423,26.213205104874046,26.447588609294954,26480000,GOOGL
2015-01-05,25.795087814331055,26.218666661573288,25.71017466053814,26.17695453810655,41182000,GOOGL
2015-01-06,25.158479690551758,25.881988025936735,25.10435243288428,25.846731620823444,54456000,GOOGL
2015-01-07,25.084487915039062,25.399315930601393,25.010002795393778,25.372502348327828,46918000,GOOGL
2015-01-08,25.171890258789062,25.20118725120109,24.581460958071037,24.903739240305818,73054000,GOOGL
2015-01-09,24.864505767822266,25.25580791623763,24.76171626073284,25.23495185459241,42000000,GOOGL
2015-01-12,24.682762145996094,24.842658628436677,24.37736763109752,24.79101477343398,57138000,GOOGL
2015-01-13,24.918136596679688,25.255807788132557,24.692692232284372,24.95637270950198,60958000,GOOGL
2015-01-14,25.12322425842285,25.23892710981391,24.737387073000658,24.849612019428488,52800000,GOOGL
2015-01-15,25.027881622314453,25.312914481623768,24.92856622535341,25.27020975124383,51068000,GOOGL
2015-01-16,25.34817123413086,25.367536494599175,24.98219376296395,24.98517347094758,49658000,GOOGL
2015-01-20,25.322351455688477,25.60391021600594,25.29404706781028,25.462882684675208,46796000,GOOGL
2015-01-21,25.841270446777344,25.91377036055719,25.304968469150943,25.367040352064173,46356000,GOOGL
2015-01-22,26.680978775024414,26.75745100381848,25.91675089510246,25.970876260307634,56068000,GOOGL
2015-01-23,26.911888122558594,27.08370344521056,26.604012082611273,26.717231526720393,45966000,GOOGL
2015-01-26,26.652179718017578,26.889542938611243,26.421272216316083,26.889542938611243,30932000,GOOGL
2015-01-27,25.88099479675293,26.456525477229338,25.864607350305793,26.387997877799027,39148000,GOOGL
2015-01-28,25.44599723815918,26.104455910632613,25.44202492538807,26.070192108341782,35822000,GOOGL
2015-01-29,25.4857234954834,25.58305178585184,25.00156166084813,25.469336048228097,79018000,GOOGL
2015-01-30,26.693395614624023,26.968994952693457,25.731529488501746,25.772249011294658,121108000,GOOGL
2015-02-02,26.42772674560547,26.641254184633254,25.90731588754948,26.532999663904736,75378000,GOOGL
2015-02-03,26.482349395751953,26.68842661017287,26.16007114479037,26.315499005331883,47062000,GOOGL
2015-02-04,26.124813079833984,26.653664813920027,26.071678429296117,26.47440119470432,33896000,GOOGL
2015-02-05,26.310035705566406,26.352740430810456,26.101969509856616,26.21568523737284,33176000,GOOGL
2015-02-06,26.511150360107422,26.825978397110262,26.251442186766266,26.368633934834655,42938000,GOOGL
2015-02-09,26.282726287841797,26.511150367897514,26.196818633100726,26.37111545407569,30314000,GOOGL
2015-02-10,26.822999954223633,26.86471208066119,26.27726440571527,26.425243951817695,47430000,GOOGL
2015-02-11,26.715736389160156,26.91188375445496,26.61642100373092,26.801644036542356,38306000,GOOGL
2015-02-12,27.113494873046875,27.229195812790145,26.6660802729414,26.798168658938195,48590000,GOOGL
2015-02-13,27.369234085083008,27.43776169213445,27.142795200415954,27.18798333802686,47382000,GOOGL
2015-02-17,27.0638370513916,27.46060041794545,26.97693679481539,27.369231546540608,39174000,GOOGL
2015-02-18,26.94664764404297,27.18997027784278,26.792710574552597,27.004747218988076,31164000,GOOGL
2015-02-19,27.135343551635742,27.155703310324675,26.852295927629633,26.937707274812855,30834000,GOOGL
2015-02-20,26.904438018798828,27.191457975915547,26.72070576937386,27.191457975915547,38234000,GOOGL
2015-02-23,26.566762924194336,26.780290329146414,26.417790800672343,26.765393685079214,32906000,GOOGL
2015-02-24,26.748018264770508,26.785259881383805,26.368136726762,26.39544850846752,28406000,GOOGL
2015-02-25,27.179046630859375,27.290278971735635,26.716237123186563,26.737591383722975,40836000,GOOGL
2015-02-26,27.772947311401367,27.81465943512534,27.06780973212664,27.10008832378225,54032000,GOOGL
2015-02-27,27.93880271911621,28.27597760767765,27.66072000480966,27.71633616881427,68328000,GOOGL
2015-03-02,28.554059982299805,28.60222782614532,27.964625220219023,28.155807688677125,50406000,GOOGL
2015-03-03,28.741270065307617,28.84356327471937,28.329608138992487,28.620104108254722,50526000,GOOGL
2015-03-04,28.718425750732422,28.882294536730804,28.429915002234967,28.650890754045285,37964000,GOOGL
2015-03-05,28.872364044189453,28.960256904052777,28.713460178966177,28.782484080940353,35918000,GOOGL
2015-03-06,28.44878578186035,28.939401428306724,28.407073658466544,28.90066901291012,37592000,GOOGL
2015-03-09,28.50837516784668,28.575411969928673,28.257604222919717,28.350463898945073,23478000,GOOGL
2015-03-10,27.800758361816406,28.292864865834257,27.799267560505086,28.229302174599894,40080000,GOOGL
2015-03-11,27.594181060791016,28.015772823648753,27.580277019007337,27.798273072482495,40524000,GOOGL
2015-03-12,27.866304397583008,27.899573700859477,27.586236458157938,27.732725199316956,35602000,GOOGL
2015-03-13,27.460601806640625,28.024711890914418,27.32801710765712,27.76996862998029,35428000,GOOGL
2015-03-16,27.889644622802734,27.9944212414189,27.377178377429445,27.655757417484935,36856000,GOOGL
2015-03-17,27.689525604248047,27.839986665974966,27.530621719973734,27.723291211586453,28892000,GOOGL
2015-03-18,28.114093780517578,28.131473831613082,27.485428444569784,27.695479858828897,35324000,GOOGL
2015-03-19,27.990447998046875,28.153820488142077,27.91347946633433,28.032656425483843,24660000,GOOGL
2015-03-20,28.054006576538086,28.1607702867548,28.03066900428298,28.141405026920065,44320000,GOOGL
2015-03-23,28.074867248535156,28.28690579699292,27.96015889463775,28.10615134505263,30234000,GOOGL
2015-03-24,28.679197311401367,28.894709951581323,28.209932128894025,28.23227899200559,79156000,GOOGL
2015-03-25,28.155805587768555,28.804828781201113,28.155805587768555,28.68068501925706,53070000,GOOGL
2015-03-26,27.98895835876465,28.165244187559384,27.724285252976486,28.039113308035006,49842000,GOOGL
2015-03-27,27.686542510986328,28.010309656539363,27.65575472142248,27.899075435719908,34552000,GOOGL
2015-03-30,27.86481285095215,27.915464099401266,27.648803906595596,27.8206192152022,24788000,GOOGL
2015-03-31,27.545021057128906,27.929865618223985,27.543530255894506,27.7059101448576,34932000,GOOGL
2015-04-01,27.286304473876953,27.73371720753241,27.114489164368894,27.55147576118578,38902000,GOOGL
2015-04-02,26.88010597229004,27.21231406506224,26.836903046133052,27.183017074842397,47760000,GOOGL
2015-04-06,27.011199951171875,27.09015558077398,26.60152515789873,26.75744931373564,33718000,GOOGL
2015-04-07,27.0563907623291,27.319574957537966,26.993326270571075,27.06284648105767,27318000,GOOGL
