Date,Close,High,Low,Open,Volume,Symbol
,Aapl,Aapl,Aapl,Aapl,Aapl,
2015-01-02,24.261049270629883,24.729272337596463,23.82167345251905,24.71817633026032,212818400,AAPL
2015-01-05,23.577579498291016,24.110155750266824,23.391178741256763,24.03026922781979,257142000,AAPL
2015-01-06,23.57979393005371,23.83942422525078,23.218085117057225,23.641927502270494,263188400,AAPL
2015-01-07,23.910429000854492,24.010286263792274,23.67742646331634,23.788379730141653,160423600,AAPL
2015-01-08,24.82912254333496,24.886818717588337,24.121240141303762,24.23885202924671,237458000,AAPL
2015-01-09,24.855764389038086,25.13092816153119,24.456331741053425,25.00222189795687,214798000,AAPL
2015-01-12,24.243297576904297,24.993341322659273,24.143440277820233,24.986684395122083,198603200,AAPL
2015-01-13,24.45855140686035,25.03107097423259,24.167854235068734,24.727058252097706,268367600,AAPL
2015-01-14,24.365341186523438,24.518455563065594,24.07686197869801,24.196691725347986,195826400,AAPL
2015-01-15,23.704065322875977,24.42304230497845,23.66856114368005,24.40972844940662,240056000,AAPL
2015-01-16,23.519874572753906,23.87270686480466,23.34456819649144,23.750657586073636,314053200,AAPL
2015-01-20,24.125686645507812,24.18116329739943,23.63305370582818,23.93040774732097,199599600,AAPL
2015-01-21,24.30986976623535,24.644947527863252,24.02582788373049,24.176724446024636,194303600,AAPL
2015-01-22,24.942302703857422,24.957836098464018,24.34759293561303,24.467422705298063,215185600,AAPL
2015-01-23,25.071008682250977,25.2418760211608,24.74924309298661,24.92011212490945,185859200,AAPL
2015-01-26,25.097631454467773,25.377234192519005,25.03106050265451,25.23965151661796,222460000,AAPL
2015-01-27,24.218883514404297,24.960052356934085,24.1944736556585,24.946736811155496,382274800,AAPL
2015-01-28,25.588045120239258,26.211603710653883,25.588045120239258,26.10286827631415,585908400,AAPL
2015-01-29,26.384693145751953,26.44904625819923,25.64352427568064,25.81217375336961,337745600,AAPL
2015-01-30,25.998577117919922,26.62879102622777,25.929784923186702,26.273740817813987,334982000,AAPL
2015-02-02,26.324777603149414,26.44460736236611,25.758916826474497,26.196073070372567,250956400,AAPL
2015-02-03,26.32921600341797,26.426853747175713,26.09843295751384,26.295929677881375,207662800,AAPL
2015-02-04,26.531152725219727,26.74196501238614,26.25376947343209,26.295932269467976,280598800,AAPL
2015-02-05,26.720518112182617,26.785125203713097,26.566797732344764,26.738339410088408,168984800,AAPL
2015-02-06,26.495508193969727,26.78958086394794,26.388571905025536,26.73834016931549,174826400,AAPL
2015-02-09,26.671506881713867,26.698239679585615,26.384117406729843,26.410851904296266,155559200,AAPL
2015-02-10,27.183900833129883,27.212863625618194,26.769527237525242,26.7717538371825,248034000,AAPL
2015-02-11,27.821060180664062,27.829971678923542,27.290838781933655,27.350989270567034,294247200,AAPL
2015-02-12,28.173059463500977,28.40029844206424,27.974783282031957,28.08394617190155,297898000,AAPL
2015-02-13,28.31118392944336,28.35573972347411,27.992605073009173,28.35573972347411,217088800,AAPL
2015-02-17,28.478271484375,28.712193658661604,28.275538706700655,28.402524592820477,252609600,AAPL
2015-02-18,28.67654800415039,28.6899144029449,28.393613431905806,28.43371432798399,179566800,AAPL
2015-02-19,28.616392135620117,28.745606306357125,28.589659341463797,28.623075334159196,149449600,AAPL
2015-02-20,28.850318908691406,28.850318908691406,28.527285129746105,28.654269321738926,195793600,AAPL
2015-02-23,29.630054473876953,29.630054473876953,28.885962192416436,28.966163979599486,283896400,AAPL
2015-02-24,29.44514274597168,29.763723273660514,29.222360396316702,29.616686107034898,276912400,AAPL
2015-02-25,28.6921443939209,29.318165806360845,28.549563790946433,29.309252606518225,298846800,AAPL
2015-02-26,29.055280685424805,29.155532087221516,28.206480271148433,28.692144279554135,365150000,AAPL
2015-02-27,28.618621826171875,29.088692714889373,28.569609437821136,28.961705145238223,248059200,AAPL
2015-03-02,28.758968353271484,29.02407985318306,28.582971819382653,28.79461433968058,192386800,AAPL
2015-03-03,28.819129943847656,28.854775941900105,28.53619535831423,28.730018348106007,151265200,AAPL
2015-03-04,28.636438369750977,28.863677291571904,28.5874293860136,28.761199326409464,126665200,AAPL
2015-03-05,28.161922454833984,28.68323242638036,28.017113562839526,28.645359828384883,226068400,AAPL
2015-03-06,28.20425033569336,28.821356810351375,28.128505138673894,28.605257619321517,291368400,AAPL
2015-03-09,28.324556350708008,28.86591939149632,27.86116851559621,28.50723786459122,354114000,AAPL
2015-03-10,27.738632202148438,28.34237219558365,27.580456930040572,28.161919027348322,275426400,AAPL
2015-03-11,27.232912063598633,27.796551097316453,27.203950972035244,27.792096198496825,275756000,AAPL
2015-03-12,27.725261688232422,27.825514761609913,27.097015553905447,27.248507613940752,193450800,AAPL
2015-03-13,27.53367042541504,27.936907643564236,27.308661470752785,27.714125288670893,207309200,AAPL
2015-03-16,27.836658477783203,27.836658477783203,27.373272406222377,27.598281392520114,143497200,AAPL
2015-03-17,28.302268981933594,28.364647765853334,27.992601661978895,28.04829724757786,204092400,AAPL
2015-03-18,28.620851516723633,28.774571896843646,28.153008876869432,28.29336115891731,261083600,AAPL
2015-03-19,28.404752731323242,28.79462188645905,28.382474833825835,28.68323069927739,183238000,AAPL
